secaoprincipal;zona;codmunicipio;municipio;codlocal;localvotacao;endereco;bairro;cep;aptos
519;112;13897;FORTALEZA;1686;EM PROF MONTEIRO DE MORAES;AVENIDA EVILASIO ALMEIDA MIRANDA, 1608;SAPIRANGA;60834486;169
520;112;13897;FORTALEZA;1597;CENTRO UNIVERSITARIO ESTACIO DO CEARA VIA CORPVS;RUA ELISEU UCHOA BECCO, 600;EDSON QUEIROZ;60810270;223
521;112;13897;FORTALEZA;1155;EEEP JAIME ALENCAR DE OLIVEIRA - LICEU;AV ROGACIANO LEITE, 2285;JARDIM DAS OLIVEIRAS;60821060;241
522;112;13897;FORTALEZA;1546;COLEGIO GLOBO MAX;RUA GENERAL CAIADO DE CASTRO, 156;ENGENHEIRO LUCIANO CAVALCANTE;60821560;215
1;113;13897;FORTALEZA;1015;FACULDADE DE ARQUITETURA E URBANISMO DA UFC;AV. DA UNIVERSIDADE, 2890;BENFICA;60020181;191
2;113;13897;FORTALEZA;1015;FACULDADE DE ARQUITETURA E URBANISMO DA UFC;AV. DA UNIVERSIDADE, 2890;BENFICA;60020181;190
3;113;13897;FORTALEZA;1015;FACULDADE DE ARQUITETURA E URBANISMO DA UFC;AV. DA UNIVERSIDADE, 2890;BENFICA;60020181;192
6;113;13897;FORTALEZA;1015;FACULDADE DE ARQUITETURA E URBANISMO DA UFC;AV. DA UNIVERSIDADE, 2890;BENFICA;60020181;192
9;113;13897;FORTALEZA;1210;FEAACS - UFC;AV. DA UNIVERSIDADE, 2431;BENFICA;60020180;231
10;113;13897;FORTALEZA;1210;FEAACS - UFC;AV. DA UNIVERSIDADE, 2431;BENFICA;60020180;231
18;113;13897;FORTALEZA;1031;IFCE - INST FEDERAL DE CIÊNCIA E TECNOLOGIA (CEFET);AV. 13 DE MAIO, 2081;BENFICA;60040531;347
19;113;13897;FORTALEZA;1031;IFCE - INST FEDERAL DE CIÊNCIA E TECNOLOGIA (CEFET);AV. 13 DE MAIO, 2081;BENFICA;60040531;339
20;113;13897;FORTALEZA;1031;IFCE - INST FEDERAL DE CIÊNCIA E TECNOLOGIA (CEFET);AV. 13 DE MAIO, 2081;BENFICA;60040531;348
21;113;13897;FORTALEZA;1031;IFCE - INST FEDERAL DE CIÊNCIA E TECNOLOGIA (CEFET);AV. 13 DE MAIO, 2081;BENFICA;60040531;347
22;113;13897;FORTALEZA;1031;IFCE - INST FEDERAL DE CIÊNCIA E TECNOLOGIA (CEFET);AV. 13 DE MAIO, 2081;BENFICA;60040531;341
23;113;13897;FORTALEZA;1031;IFCE - INST FEDERAL DE CIÊNCIA E TECNOLOGIA (CEFET);AV. 13 DE MAIO, 2081;BENFICA;60040531;340
24;113;13897;FORTALEZA;1031;IFCE - INST FEDERAL DE CIÊNCIA E TECNOLOGIA (CEFET);AV. 13 DE MAIO, 2081;BENFICA;60040531;343
25;113;13897;FORTALEZA;1031;IFCE - INST FEDERAL DE CIÊNCIA E TECNOLOGIA (CEFET);AV. 13 DE MAIO, 2081;BENFICA;60040531;347
26;113;13897;FORTALEZA;1031;IFCE - INST FEDERAL DE CIÊNCIA E TECNOLOGIA (CEFET);AV. 13 DE MAIO, 2081;BENFICA;60040531;342
27;113;13897;FORTALEZA;1031;IFCE - INST FEDERAL DE CIÊNCIA E TECNOLOGIA (CEFET);AV. 13 DE MAIO, 2081;BENFICA;60040531;342
28;113;13897;FORTALEZA;1031;IFCE - INST FEDERAL DE CIÊNCIA E TECNOLOGIA (CEFET);AV. 13 DE MAIO, 2081;BENFICA;60040531;341
29;113;13897;FORTALEZA;1031;IFCE - INST FEDERAL DE CIÊNCIA E TECNOLOGIA (CEFET);AV. 13 DE MAIO, 2081;BENFICA;60040531;347
30;113;13897;FORTALEZA;1040;COLÉGIO FARIAS BRITO PRÉ - VESTIBULAR;AV. BARÃO DO RIO BRANCO, 2424;JOSÉ BONIFÁCIO;60025062;191
31;113;13897;FORTALEZA;1040;COLÉGIO FARIAS BRITO PRÉ - VESTIBULAR;AV. BARÃO DO RIO BRANCO, 2424;JOSÉ BONIFÁCIO;60025062;191
32;113;13897;FORTALEZA;1040;COLÉGIO FARIAS BRITO PRÉ - VESTIBULAR;AV. BARÃO DO RIO BRANCO, 2424;JOSÉ BONIFÁCIO;60025062;189
34;113;13897;FORTALEZA;1040;COLÉGIO FARIAS BRITO PRÉ - VESTIBULAR;AV. BARÃO DO RIO BRANCO, 2424;JOSÉ BONIFÁCIO;60025062;194
35;113;13897;FORTALEZA;1040;COLÉGIO FARIAS BRITO PRÉ - VESTIBULAR;AV. BARÃO DO RIO BRANCO, 2424;JOSÉ BONIFÁCIO;60025062;193
36;113;13897;FORTALEZA;1040;COLÉGIO FARIAS BRITO PRÉ - VESTIBULAR;AV. BARÃO DO RIO BRANCO, 2424;JOSÉ BONIFÁCIO;60025062;192
38;113;13897;FORTALEZA;1040;COLÉGIO FARIAS BRITO PRÉ - VESTIBULAR;AV. BARÃO DO RIO BRANCO, 2424;JOSÉ BONIFÁCIO;60025062;188
39;113;13897;FORTALEZA;1040;COLÉGIO FARIAS BRITO PRÉ - VESTIBULAR;AV. BARÃO DO RIO BRANCO, 2424;JOSÉ BONIFÁCIO;60025062;192
40;113;13897;FORTALEZA;1040;COLÉGIO FARIAS BRITO PRÉ - VESTIBULAR;AV. BARÃO DO RIO BRANCO, 2424;JOSÉ BONIFÁCIO;60025062;189
41;113;13897;FORTALEZA;1040;COLÉGIO FARIAS BRITO PRÉ - VESTIBULAR;AV. BARÃO DO RIO BRANCO, 2424;JOSÉ BONIFÁCIO;60025062;192
49;113;13897;FORTALEZA;1058;COLÉGIO FARIAS BRITO;RUA SENADOR POMPEU, 2607;JOSÉ BONIFÁCIO;60025002;376
50;113;13897;FORTALEZA;1058;COLÉGIO FARIAS BRITO;RUA SENADOR POMPEU, 2607;JOSÉ BONIFÁCIO;60025002;379
51;113;13897;FORTALEZA;1058;COLÉGIO FARIAS BRITO;RUA SENADOR POMPEU, 2607;JOSÉ BONIFÁCIO;60025002;385
52;113;13897;FORTALEZA;1058;COLÉGIO FARIAS BRITO;RUA SENADOR POMPEU, 2607;JOSÉ BONIFÁCIO;60025002;377
53;113;13897;FORTALEZA;1058;COLÉGIO FARIAS BRITO;RUA SENADOR POMPEU, 2607;JOSÉ BONIFÁCIO;60025002;381
54;113;13897;FORTALEZA;1058;COLÉGIO FARIAS BRITO;RUA SENADOR POMPEU, 2607;JOSÉ BONIFÁCIO;60025002;382
55;113;13897;FORTALEZA;1058;COLÉGIO FARIAS BRITO;RUA SENADOR POMPEU, 2607;JOSÉ BONIFÁCIO;60025002;381
56;113;13897;FORTALEZA;1058;COLÉGIO FARIAS BRITO;RUA SENADOR POMPEU, 2607;JOSÉ BONIFÁCIO;60025002;381
57;113;13897;FORTALEZA;1058;COLÉGIO FARIAS BRITO;RUA SENADOR POMPEU, 2607;JOSÉ BONIFÁCIO;60025002;379
63;113;13897;FORTALEZA;1074;COLÉGIO JUVENAL DE CARVALHO;AV. JOÃO PESSOA, 4279;DAMAS;60425680;344
64;113;13897;FORTALEZA;1074;COLÉGIO JUVENAL DE CARVALHO;AV. JOÃO PESSOA, 4279;DAMAS;60425680;345
65;113;13897;FORTALEZA;1074;COLÉGIO JUVENAL DE CARVALHO;AV. JOÃO PESSOA, 4279;DAMAS;60425680;346
66;113;13897;FORTALEZA;1074;COLÉGIO JUVENAL DE CARVALHO;AV. JOÃO PESSOA, 4279;DAMAS;60425680;342
67;113;13897;FORTALEZA;1074;COLÉGIO JUVENAL DE CARVALHO;AV. JOÃO PESSOA, 4279;DAMAS;60425680;347
68;113;13897;FORTALEZA;1074;COLÉGIO JUVENAL DE CARVALHO;AV. JOÃO PESSOA, 4279;DAMAS;60425680;349
69;113;13897;FORTALEZA;1074;COLÉGIO JUVENAL DE CARVALHO;AV. JOÃO PESSOA, 4279;DAMAS;60425680;355
70;113;13897;FORTALEZA;1074;COLÉGIO JUVENAL DE CARVALHO;AV. JOÃO PESSOA, 4279;DAMAS;60425680;343
71;113;13897;FORTALEZA;1074;COLÉGIO JUVENAL DE CARVALHO;AV. JOÃO PESSOA, 4279;DAMAS;60425680;355
72;113;13897;FORTALEZA;1074;COLÉGIO JUVENAL DE CARVALHO;AV. JOÃO PESSOA, 4279;DAMAS;60425680;361
73;113;13897;FORTALEZA;1465;COLÉGIO LOURENÇO FILHO;RUA BARÃO DO RIO BRANCO, 2101;CENTRO;60025062;285
74;113;13897;FORTALEZA;1465;COLÉGIO LOURENÇO FILHO;RUA BARÃO DO RIO BRANCO, 2101;CENTRO;60025062;284
75;113;13897;FORTALEZA;1465;COLÉGIO LOURENÇO FILHO;RUA BARÃO DO RIO BRANCO, 2101;CENTRO;60025062;279
76;113;13897;FORTALEZA;1465;COLÉGIO LOURENÇO FILHO;RUA BARÃO DO RIO BRANCO, 2101;CENTRO;60025062;281
77;113;13897;FORTALEZA;1465;COLÉGIO LOURENÇO FILHO;RUA BARÃO DO RIO BRANCO, 2101;CENTRO;60025062;284
78;113;13897;FORTALEZA;1465;COLÉGIO LOURENÇO FILHO;RUA BARÃO DO RIO BRANCO, 2101;CENTRO;60025062;280
79;113;13897;FORTALEZA;1465;COLÉGIO LOURENÇO FILHO;RUA BARÃO DO RIO BRANCO, 2101;CENTRO;60025062;280
80;113;13897;FORTALEZA;1090;ESCOLA MUNICIPAL PROF. FILGUEIRAS LIMA;AV. DOS EXPEDICIONÁRIOS, 3910;JARDIM AMÉRICA;60410410;306
81;113;13897;FORTALEZA;1090;ESCOLA MUNICIPAL PROF. FILGUEIRAS LIMA;AV. DOS EXPEDICIONÁRIOS, 3910;JARDIM AMÉRICA;60410410;310
82;113;13897;FORTALEZA;1090;ESCOLA MUNICIPAL PROF. FILGUEIRAS LIMA;AV. DOS EXPEDICIONÁRIOS, 3910;JARDIM AMÉRICA;60410410;308
83;113;13897;FORTALEZA;1090;ESCOLA MUNICIPAL PROF. FILGUEIRAS LIMA;AV. DOS EXPEDICIONÁRIOS, 3910;JARDIM AMÉRICA;60410410;310
84;113;13897;FORTALEZA;1090;ESCOLA MUNICIPAL PROF. FILGUEIRAS LIMA;AV. DOS EXPEDICIONÁRIOS, 3910;JARDIM AMÉRICA;60410410;303
85;113;13897;FORTALEZA;1090;ESCOLA MUNICIPAL PROF. FILGUEIRAS LIMA;AV. DOS EXPEDICIONÁRIOS, 3910;JARDIM AMÉRICA;60410410;304
86;113;13897;FORTALEZA;1090;ESCOLA MUNICIPAL PROF. FILGUEIRAS LIMA;AV. DOS EXPEDICIONÁRIOS, 3910;JARDIM AMÉRICA;60410410;306
87;113;13897;FORTALEZA;1090;ESCOLA MUNICIPAL PROF. FILGUEIRAS LIMA;AV. DOS EXPEDICIONÁRIOS, 3910;JARDIM AMÉRICA;60410410;305
88;113;13897;FORTALEZA;1090;ESCOLA MUNICIPAL PROF. FILGUEIRAS LIMA;AV. DOS EXPEDICIONÁRIOS, 3910;JARDIM AMÉRICA;60410410;306
89;113;13897;FORTALEZA;1090;ESCOLA MUNICIPAL PROF. FILGUEIRAS LIMA;AV. DOS EXPEDICIONÁRIOS, 3910;JARDIM AMÉRICA;60410410;308
90;113;13897;FORTALEZA;1090;ESCOLA MUNICIPAL PROF. FILGUEIRAS LIMA;AV. DOS EXPEDICIONÁRIOS, 3910;JARDIM AMÉRICA;60410410;307
107;113;13897;FORTALEZA;1120;COLÉGIO CHRISTUS BENFICA;RUA LUIS DE MIRANDA, 536;BENFICA;60015330;348
108;113;13897;FORTALEZA;1120;COLÉGIO CHRISTUS BENFICA;RUA LUIS DE MIRANDA, 536;BENFICA;60015330;348
109;113;13897;FORTALEZA;1120;COLÉGIO CHRISTUS BENFICA;RUA LUIS DE MIRANDA, 536;BENFICA;60015330;344
110;113;13897;FORTALEZA;1120;COLÉGIO CHRISTUS BENFICA;RUA LUIS DE MIRANDA, 536;BENFICA;60015330;347
111;113;13897;FORTALEZA;1120;COLÉGIO CHRISTUS BENFICA;RUA LUIS DE MIRANDA, 536;BENFICA;60015330;345
112;113;13897;FORTALEZA;1120;COLÉGIO CHRISTUS BENFICA;RUA LUIS DE MIRANDA, 536;BENFICA;60015330;346
113;113;13897;FORTALEZA;1120;COLÉGIO CHRISTUS BENFICA;RUA LUIS DE MIRANDA, 536;BENFICA;60015330;347
114;113;13897;FORTALEZA;1120;COLÉGIO CHRISTUS BENFICA;RUA LUIS DE MIRANDA, 536;BENFICA;60015330;348
115;113;13897;FORTALEZA;1120;COLÉGIO CHRISTUS BENFICA;RUA LUIS DE MIRANDA, 536;BENFICA;60015330;347
116;113;13897;FORTALEZA;1120;COLÉGIO CHRISTUS BENFICA;RUA LUIS DE MIRANDA, 536;BENFICA;60015330;344
117;113;13897;FORTALEZA;1139;EEFM FREI LAURO SCHWARTE;RUA ANTÔNIO POMPEU, 2005;CENTRO;60040001;236
118;113;13897;FORTALEZA;1139;EEFM FREI LAURO SCHWARTE;RUA ANTÔNIO POMPEU, 2005;CENTRO;60040001;236
119;113;13897;FORTALEZA;1139;EEFM FREI LAURO SCHWARTE;RUA ANTÔNIO POMPEU, 2005;CENTRO;60040001;236
120;113;13897;FORTALEZA;1139;EEFM FREI LAURO SCHWARTE;RUA ANTÔNIO POMPEU, 2005;CENTRO;60040001;258
121;113;13897;FORTALEZA;1139;EEFM FREI LAURO SCHWARTE;RUA ANTÔNIO POMPEU, 2005;CENTRO;60040001;247
122;113;13897;FORTALEZA;1139;EEFM FREI LAURO SCHWARTE;RUA ANTÔNIO POMPEU, 2005;CENTRO;60040001;238
123;113;13897;FORTALEZA;1139;EEFM FREI LAURO SCHWARTE;RUA ANTÔNIO POMPEU, 2005;CENTRO;60040001;238
124;113;13897;FORTALEZA;1139;EEFM FREI LAURO SCHWARTE;RUA ANTÔNIO POMPEU, 2005;CENTRO;60040001;234
125;113;13897;FORTALEZA;1139;EEFM FREI LAURO SCHWARTE;RUA ANTÔNIO POMPEU, 2005;CENTRO;60040001;237
126;113;13897;FORTALEZA;1139;EEFM FREI LAURO SCHWARTE;RUA ANTÔNIO POMPEU, 2005;CENTRO;60040001;239
127;113;13897;FORTALEZA;1147;EEFM FIGUEIREDO CORREIA;RUA MARECHAL DEODORO, 733;BENFICA;60020060;314
128;113;13897;FORTALEZA;1147;EEFM FIGUEIREDO CORREIA;RUA MARECHAL DEODORO, 733;BENFICA;60020060;312
129;113;13897;FORTALEZA;1147;EEFM FIGUEIREDO CORREIA;RUA MARECHAL DEODORO, 733;BENFICA;60020060;318
130;113;13897;FORTALEZA;1147;EEFM FIGUEIREDO CORREIA;RUA MARECHAL DEODORO, 733;BENFICA;60020060;330
131;113;13897;FORTALEZA;1155;EMEIF DOM MANUEL DA SILVA GOMES;RUA SAMUEL UCHÔA, 550;BOM FUTURO;60416170;308
132;113;13897;FORTALEZA;1155;EMEIF DOM MANUEL DA SILVA GOMES;RUA SAMUEL UCHÔA, 550;BOM FUTURO;60416170;272
133;113;13897;FORTALEZA;1155;EMEIF DOM MANUEL DA SILVA GOMES;RUA SAMUEL UCHÔA, 550;BOM FUTURO;60416170;298
134;113;13897;FORTALEZA;1155;EMEIF DOM MANUEL DA SILVA GOMES;RUA SAMUEL UCHÔA, 550;BOM FUTURO;60416170;296
135;113;13897;FORTALEZA;1155;EMEIF DOM MANUEL DA SILVA GOMES;RUA SAMUEL UCHÔA, 550;BOM FUTURO;60416170;309
136;113;13897;FORTALEZA;1155;EMEIF DOM MANUEL DA SILVA GOMES;RUA SAMUEL UCHÔA, 550;BOM FUTURO;60416170;318
137;113;13897;FORTALEZA;1163;EEFM ESTADO DO PARANÁ;RUA ALBERTO MAGNO, 123;JARDIM AMÉRICA;60425000;347
138;113;13897;FORTALEZA;1163;EEFM ESTADO DO PARANÁ;RUA ALBERTO MAGNO, 123;JARDIM AMÉRICA;60425000;349
139;113;13897;FORTALEZA;1163;EEFM ESTADO DO PARANÁ;RUA ALBERTO MAGNO, 123;JARDIM AMÉRICA;60425000;346
140;113;13897;FORTALEZA;1163;EEFM ESTADO DO PARANÁ;RUA ALBERTO MAGNO, 123;JARDIM AMÉRICA;60425000;343
141;113;13897;FORTALEZA;1171;ESC. EST. DE EDUC. PROFISSIONAL PAULO VI;RUA JORGE DUMMAR, 1841;JARDIM AMÉRICA;60410300;344
142;113;13897;FORTALEZA;1171;ESC. EST. DE EDUC. PROFISSIONAL PAULO VI;RUA JORGE DUMMAR, 1841;JARDIM AMÉRICA;60410300;349
143;113;13897;FORTALEZA;1171;ESC. EST. DE EDUC. PROFISSIONAL PAULO VI;RUA JORGE DUMMAR, 1841;JARDIM AMÉRICA;60410300;345
144;113;13897;FORTALEZA;1171;ESC. EST. DE EDUC. PROFISSIONAL PAULO VI;RUA JORGE DUMMAR, 1841;JARDIM AMÉRICA;60410300;343
145;113;13897;FORTALEZA;1171;ESC. EST. DE EDUC. PROFISSIONAL PAULO VI;RUA JORGE DUMMAR, 1841;JARDIM AMÉRICA;60410300;347
146;113;13897;FORTALEZA;1171;ESC. EST. DE EDUC. PROFISSIONAL PAULO VI;RUA JORGE DUMMAR, 1841;JARDIM AMÉRICA;60410300;343
147;113;13897;FORTALEZA;1171;ESC. EST. DE EDUC. PROFISSIONAL PAULO VI;RUA JORGE DUMMAR, 1841;JARDIM AMÉRICA;60410300;348
148;113;13897;FORTALEZA;1171;ESC. EST. DE EDUC. PROFISSIONAL PAULO VI;RUA JORGE DUMMAR, 1841;JARDIM AMÉRICA;60410300;346
149;113;13897;FORTALEZA;1171;ESC. EST. DE EDUC. PROFISSIONAL PAULO VI;RUA JORGE DUMMAR, 1841;JARDIM AMÉRICA;60410300;346
150;113;13897;FORTALEZA;1171;ESC. EST. DE EDUC. PROFISSIONAL PAULO VI;RUA JORGE DUMMAR, 1841;JARDIM AMÉRICA;60410300;346
151;113;13897;FORTALEZA;1180;ESC. MEDALHA MILAGROSA DA CASA DE NAZARÉ;RUA PADRE JOÃO PIAMARTA,  415;BOM FUTURO;60410140;344
152;113;13897;FORTALEZA;1180;ESC. MEDALHA MILAGROSA DA CASA DE NAZARÉ;RUA PADRE JOÃO PIAMARTA,  415;BOM FUTURO;60410140;346
153;113;13897;FORTALEZA;1180;ESC. MEDALHA MILAGROSA DA CASA DE NAZARÉ;RUA PADRE JOÃO PIAMARTA,  415;BOM FUTURO;60410140;347
154;113;13897;FORTALEZA;1180;ESC. MEDALHA MILAGROSA DA CASA DE NAZARÉ;RUA PADRE JOÃO PIAMARTA,  415;BOM FUTURO;60410140;343
155;113;13897;FORTALEZA;1180;ESC. MEDALHA MILAGROSA DA CASA DE NAZARÉ;RUA PADRE JOÃO PIAMARTA,  415;BOM FUTURO;60410140;349
156;113;13897;FORTALEZA;1180;ESC. MEDALHA MILAGROSA DA CASA DE NAZARÉ;RUA PADRE JOÃO PIAMARTA,  415;BOM FUTURO;60410140;348
157;113;13897;FORTALEZA;1180;ESC. MEDALHA MILAGROSA DA CASA DE NAZARÉ;RUA PADRE JOÃO PIAMARTA,  415;BOM FUTURO;60410140;342
158;113;13897;FORTALEZA;1180;ESC. MEDALHA MILAGROSA DA CASA DE NAZARÉ;RUA PADRE JOÃO PIAMARTA,  415;BOM FUTURO;60410140;345
159;113;13897;FORTALEZA;1180;ESC. MEDALHA MILAGROSA DA CASA DE NAZARÉ;RUA PADRE JOÃO PIAMARTA,  415;BOM FUTURO;60410140;349
160;113;13897;FORTALEZA;1180;ESC. MEDALHA MILAGROSA DA CASA DE NAZARÉ;RUA PADRE JOÃO PIAMARTA,  415;BOM FUTURO;60410140;342
161;113;13897;FORTALEZA;1198;EMEIF MOZART PINTO;RUA JORGE DUMMAR, 2078;JARDIM AMÉRICA;60410300;342
162;113;13897;FORTALEZA;1198;EMEIF MOZART PINTO;RUA JORGE DUMMAR, 2078;JARDIM AMÉRICA;60410300;342
163;113;13897;FORTALEZA;1198;EMEIF MOZART PINTO;RUA JORGE DUMMAR, 2078;JARDIM AMÉRICA;60410300;340
164;113;13897;FORTALEZA;1201;ESC. PROFISSIONAL PE. JOÃO PIAMARTA;RUA PADRE JOÃO PIAMARTA, 161;BOM FUTURO;60410140;345
165;113;13897;FORTALEZA;1201;ESC. PROFISSIONAL PE. JOÃO PIAMARTA;RUA PADRE JOÃO PIAMARTA, 161;BOM FUTURO;60410140;341
166;113;13897;FORTALEZA;1201;ESC. PROFISSIONAL PE. JOÃO PIAMARTA;RUA PADRE JOÃO PIAMARTA, 161;BOM FUTURO;60410140;339
167;113;13897;FORTALEZA;1201;ESC. PROFISSIONAL PE. JOÃO PIAMARTA;RUA PADRE JOÃO PIAMARTA, 161;BOM FUTURO;60410140;355
168;113;13897;FORTALEZA;1473;ESCOLA PROF. PE. JOÃO PIAMARTA (ANEXO JÚNIOR);RUA PE. JOÃO PIAMARTA, 161;BOM FUTURO;60410315;352
169;113;13897;FORTALEZA;1473;ESCOLA PROF. PE. JOÃO PIAMARTA (ANEXO JÚNIOR);RUA PE. JOÃO PIAMARTA, 161;BOM FUTURO;60410315;347
170;113;13897;FORTALEZA;1473;ESCOLA PROF. PE. JOÃO PIAMARTA (ANEXO JÚNIOR);RUA PE. JOÃO PIAMARTA, 161;BOM FUTURO;60410315;351
171;113;13897;FORTALEZA;1473;ESCOLA PROF. PE. JOÃO PIAMARTA (ANEXO JÚNIOR);RUA PE. JOÃO PIAMARTA, 161;BOM FUTURO;60410315;351
172;113;13897;FORTALEZA;1210;FEAACS - UFC;AV. DA UNIVERSIDADE, 2431;BENFICA;60020180;236
173;113;13897;FORTALEZA;1210;FEAACS - UFC;AV. DA UNIVERSIDADE, 2431;BENFICA;60020180;230
174;113;13897;FORTALEZA;1210;FEAACS - UFC;AV. DA UNIVERSIDADE, 2431;BENFICA;60020180;234
175;113;13897;FORTALEZA;1210;FEAACS - UFC;AV. DA UNIVERSIDADE, 2431;BENFICA;60020180;230
176;113;13897;FORTALEZA;1210;FEAACS - UFC;AV. DA UNIVERSIDADE, 2431;BENFICA;60020180;227
177;113;13897;FORTALEZA;1228;COLÉGIO SÃO MATEUS;RUA JUSTINIANO DE SERPA, 748;FARIAS BRITO;60011110;347
178;113;13897;FORTALEZA;1228;COLÉGIO SÃO MATEUS;RUA JUSTINIANO DE SERPA, 748;FARIAS BRITO;60011110;348
179;113;13897;FORTALEZA;1228;COLÉGIO SÃO MATEUS;RUA JUSTINIANO DE SERPA, 748;FARIAS BRITO;60011110;346
180;113;13897;FORTALEZA;1228;COLÉGIO SÃO MATEUS;RUA JUSTINIANO DE SERPA, 748;FARIAS BRITO;60011110;346
191;113;13897;FORTALEZA;1244;CETREDE - CENTRO DE TREINAMENTO E DESENVOLVIMENTO;AV. DA UNIVERSIDADE, 2932;BENFICA;60020181;286
192;113;13897;FORTALEZA;1244;CETREDE - CENTRO DE TREINAMENTO E DESENVOLVIMENTO;AV. DA UNIVERSIDADE, 2932;BENFICA;60020181;289
193;113;13897;FORTALEZA;1244;CETREDE - CENTRO DE TREINAMENTO E DESENVOLVIMENTO;AV. DA UNIVERSIDADE, 2932;BENFICA;60020181;285
194;113;13897;FORTALEZA;1244;CETREDE - CENTRO DE TREINAMENTO E DESENVOLVIMENTO;AV. DA UNIVERSIDADE, 2932;BENFICA;60020181;299
195;113;13897;FORTALEZA;1244;CETREDE - CENTRO DE TREINAMENTO E DESENVOLVIMENTO;AV. DA UNIVERSIDADE, 2932;BENFICA;60020181;285
196;113;13897;FORTALEZA;1414;EEFM DR.CÉSAR CALS;AV. DOMINGOS OLIMPIO, 1800;FARIAS BRITO;60040081;315
197;113;13897;FORTALEZA;1414;EEFM DR.CÉSAR CALS;AV. DOMINGOS OLIMPIO, 1800;FARIAS BRITO;60040081;320
198;113;13897;FORTALEZA;1414;EEFM DR.CÉSAR CALS;AV. DOMINGOS OLIMPIO, 1800;FARIAS BRITO;60040081;321
199;113;13897;FORTALEZA;1414;EEFM DR.CÉSAR CALS;AV. DOMINGOS OLIMPIO, 1800;FARIAS BRITO;60040081;318
200;113;13897;FORTALEZA;1260;CREAS RODOLFO TEÓFILO;RUA DOM LINO, 1001;AMADEU FURTADO;60450280;230
201;113;13897;FORTALEZA;1279;COLÉGIO CHRISTUS PRÉ - UNIVERSITÁRIO;RUA CRUZ SALDANHA, 614;PARQUELÂNDIA;60450340;352
202;113;13897;FORTALEZA;1279;COLÉGIO CHRISTUS PRÉ - UNIVERSITÁRIO;RUA CRUZ SALDANHA, 614;PARQUELÂNDIA;60450340;351
203;113;13897;FORTALEZA;1279;COLÉGIO CHRISTUS PRÉ - UNIVERSITÁRIO;RUA CRUZ SALDANHA, 614;PARQUELÂNDIA;60450340;352
204;113;13897;FORTALEZA;1279;COLÉGIO CHRISTUS PRÉ - UNIVERSITÁRIO;RUA CRUZ SALDANHA, 614;PARQUELÂNDIA;60450340;353
205;113;13897;FORTALEZA;1279;COLÉGIO CHRISTUS PRÉ - UNIVERSITÁRIO;RUA CRUZ SALDANHA, 614;PARQUELÂNDIA;60450340;351
206;113;13897;FORTALEZA;1279;COLÉGIO CHRISTUS PRÉ - UNIVERSITÁRIO;RUA CRUZ SALDANHA, 614;PARQUELÂNDIA;60450340;354
207;113;13897;FORTALEZA;1279;COLÉGIO CHRISTUS PRÉ - UNIVERSITÁRIO;RUA CRUZ SALDANHA, 614;PARQUELÂNDIA;60450340;351
208;113;13897;FORTALEZA;1279;COLÉGIO CHRISTUS PRÉ - UNIVERSITÁRIO;RUA CRUZ SALDANHA, 614;PARQUELÂNDIA;60450340;355
209;113;13897;FORTALEZA;1295;COLÉGIO DEOCLÉCIO FERRO;RUA MINERVINO DE CASTRO, 987;RODOLFO TEÓFILO;60430620;395
210;113;13897;FORTALEZA;1295;COLÉGIO DEOCLÉCIO FERRO;RUA MINERVINO DE CASTRO, 987;RODOLFO TEÓFILO;60430620;396
211;113;13897;FORTALEZA;1295;COLÉGIO DEOCLÉCIO FERRO;RUA MINERVINO DE CASTRO, 987;RODOLFO TEÓFILO;60430620;391
212;113;13897;FORTALEZA;1295;COLÉGIO DEOCLÉCIO FERRO;RUA MINERVINO DE CASTRO, 987;RODOLFO TEÓFILO;60430620;394
213;113;13897;FORTALEZA;1295;COLÉGIO DEOCLÉCIO FERRO;RUA MINERVINO DE CASTRO, 987;RODOLFO TEÓFILO;60430620;394
214;113;13897;FORTALEZA;1295;COLÉGIO DEOCLÉCIO FERRO;RUA MINERVINO DE CASTRO, 987;RODOLFO TEÓFILO;60430620;394
215;113;13897;FORTALEZA;1295;COLÉGIO DEOCLÉCIO FERRO;RUA MINERVINO DE CASTRO, 987;RODOLFO TEÓFILO;60430620;396
216;113;13897;FORTALEZA;1295;COLÉGIO DEOCLÉCIO FERRO;RUA MINERVINO DE CASTRO, 987;RODOLFO TEÓFILO;60430620;397
217;113;13897;FORTALEZA;1309;COLÉGIO MANUELITO AZEVEDO;RUA TIRADENTES, 483;RODOLFO TEÓFILO;60430560;283
218;113;13897;FORTALEZA;1309;COLÉGIO MANUELITO AZEVEDO;RUA TIRADENTES, 483;RODOLFO TEÓFILO;60430560;280
219;113;13897;FORTALEZA;1309;COLÉGIO MANUELITO AZEVEDO;RUA TIRADENTES, 483;RODOLFO TEÓFILO;60430560;277
220;113;13897;FORTALEZA;1309;COLÉGIO MANUELITO AZEVEDO;RUA TIRADENTES, 483;RODOLFO TEÓFILO;60430560;280
221;113;13897;FORTALEZA;1309;COLÉGIO MANUELITO AZEVEDO;RUA TIRADENTES, 483;RODOLFO TEÓFILO;60430560;280
222;113;13897;FORTALEZA;1309;COLÉGIO MANUELITO AZEVEDO;RUA TIRADENTES, 483;RODOLFO TEÓFILO;60430560;282
223;113;13897;FORTALEZA;1309;COLÉGIO MANUELITO AZEVEDO;RUA TIRADENTES, 483;RODOLFO TEÓFILO;60430560;280
